participant_id,video_id,survey_batch_id,age,gender,race,education,income,sen_seek,human_perceived_msv,predicted_msv,cot_reasoning,thought_summary,example_pairs,raw_response,human_emotional,human_arousing,human_involving,human_exciting,human_powerful_impact,human_stimulating,human_strong_visual,human_strong_soundeffect,human_dramatic,human_graphic,human_creative,human_goosebump,human_intense,human_strong_soundtrack,human_novel,human_unique,human_unusual,ai_emotional,ai_arousing,ai_involving,ai_exciting,ai_powerful_impact,ai_stimulating,ai_strong_visual,ai_strong_soundeffect,ai_dramatic,ai_graphic,ai_creative,ai_goosebump,ai_intense,ai_strong_soundtrack,ai_novel,ai_unique,ai_unusual
337,498,4_114,20,Non-binary / third gender,"White or Caucasian,Other",3.0,5.0,3.75,3.411764706,,,,,N must be divisible by block_n,1.0,1.0,1.0,7.0,5.0,5.0,7.0,6.0,5.0,1.0,1.0,3.0,3.0,3.0,5.0,3.0,1.0,,,,,,,,,,,,,,,,,
338,498,4_114,35,Female,White or Caucasian,3.0,5.0,2.5,3.529411765,,,,,N must be divisible by block_n,4.0,6.0,4.0,5.0,4.0,6.0,3.0,6.0,5.0,1.0,3.0,1.0,1.0,4.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,
338,534,4_39,35,Female,White or Caucasian,3.0,5.0,2.5,3.352941176,,,,,N must be divisible by block_n,4.0,4.0,5.0,3.0,3.0,5.0,3.0,3.0,5.0,1.0,4.0,1.0,5.0,3.0,1.0,4.0,3.0,,,,,,,,,,,,,,,,,
338,582,4_82,35,Female,White or Caucasian,3.0,5.0,2.5,4.882352941,,,,,N must be divisible by block_n,6.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,7.0,4.0,4.0,1.0,5.0,7.0,3.0,4.0,4.0,,,,,,,,,,,,,,,,,
340,559,4_61,51,Female,White or Caucasian,2.0,4.0,1.5,5.882352941,,,,,N must be divisible by block_n,4.0,6.0,7.0,7.0,7.0,6.0,7.0,6.0,5.0,3.0,6.0,6.0,6.0,6.0,6.0,7.0,5.0,,,,,,,,,,,,,,,,,
343,559,4_61,69,Female,Asian,4.0,3.0,2.375,3.941176471,,,,,N must be divisible by block_n,2.0,4.0,5.0,5.0,5.0,5.0,6.0,5.0,4.0,4.0,4.0,1.0,3.0,5.0,4.0,2.0,3.0,,,,,,,,,,,,,,,,,
343,528,4_33,69,Female,Asian,4.0,3.0,2.375,4.235294118,,,,,N must be divisible by block_n,5.0,4.0,4.0,5.0,5.0,6.0,5.0,4.0,4.0,4.0,5.0,1.0,3.0,5.0,5.0,4.0,3.0,,,,,,,,,,,,,,,,,
344,507,4_14,32,Female,American Indian/Native American or Alaska Native,6.0,3.0,1.0,3.0,,,,,N must be divisible by block_n,1.0,1.0,1.0,4.0,1.0,1.0,6.0,7.0,4.0,1.0,4.0,1.0,3.0,7.0,1.0,1.0,7.0,,,,,,,,,,,,,,,,,
344,511,4_18,32,Female,American Indian/Native American or Alaska Native,6.0,3.0,1.0,1.0,,,,,N must be divisible by block_n,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
346,531,4_36,33,Female,"Black or African American,Asian",5.0,2.0,3.25,3.294117647,,,,,N must be divisible by block_n,1.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,1.0,4.0,,,,,,,,,,,,,,,,,
346,511,4_18,33,Female,"Black or African American,Asian",5.0,2.0,3.25,4.0,,,,,N must be divisible by block_n,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,
347,520,4_26,24,Female,Asian,5.0,2.0,1.875,2.176470588,,,,,N must be divisible by block_n,4.0,1.0,1.0,2.0,2.0,2.0,5.0,2.0,2.0,1.0,5.0,1.0,1.0,1.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,
347,534,4_39,24,Female,Asian,5.0,2.0,1.875,5.764705882,,,,,N must be divisible by block_n,4.0,3.0,6.0,6.0,7.0,5.0,7.0,5.0,6.0,6.0,7.0,5.0,6.0,6.0,6.0,7.0,6.0,,,,,,,,,,,,,,,,,
349,542,4_46,30,Male,White or Caucasian,4.0,5.0,3.375,4.0,,,,,N must be divisible by block_n,3.0,3.0,3.0,6.0,3.0,3.0,4.0,3.0,4.0,3.0,5.0,6.0,3.0,6.0,4.0,5.0,4.0,,,,,,,,,,,,,,,,,
349,582,4_82,30,Male,White or Caucasian,4.0,5.0,3.375,3.352941176,,,,,N must be divisible by block_n,2.0,3.0,4.0,4.0,2.0,2.0,4.0,4.0,5.0,3.0,4.0,3.0,3.0,5.0,4.0,3.0,2.0,,,,,,,,,,,,,,,,,
349,559,4_61,30,Male,White or Caucasian,4.0,5.0,3.375,3.882352941,,,,,N must be divisible by block_n,5.0,2.0,5.0,5.0,3.0,2.0,2.0,4.0,5.0,4.0,3.0,4.0,5.0,4.0,4.0,5.0,4.0,,,,,,,,,,,,,,,,,
351,534,4_39,72,Male,White or Caucasian,6.0,6.0,2.75,3.941176471,,,,,N must be divisible by block_n,4.0,4.0,2.0,5.0,4.0,3.0,4.0,2.0,4.0,4.0,6.0,5.0,5.0,5.0,3.0,2.0,5.0,,,,,,,,,,,,,,,,,
351,537,4_41,72,Male,White or Caucasian,6.0,6.0,2.75,3.823529412,,,,,N must be divisible by block_n,2.0,2.0,3.0,3.0,5.0,4.0,4.0,3.0,3.0,5.0,5.0,5.0,4.0,6.0,3.0,3.0,5.0,,,,,,,,,,,,,,,,,
353,542,4_46,42,Female,"White or Caucasian,Black or African American,Other",3.0,5.0,3.25,4.411764706,,,,,N must be divisible by block_n,3.0,2.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,5.0,7.0,2.0,5.0,2.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,
353,566,4_68,42,Female,"White or Caucasian,Black or African American,Other",3.0,5.0,3.25,4.529411765,,,,,N must be divisible by block_n,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,5.0,2.0,5.0,4.0,5.0,6.0,6.0,,,,,,,,,,,,,,,,,
353,525,4_30,42,Female,"White or Caucasian,Black or African American,Other",3.0,5.0,3.25,4.235294118,,,,,N must be divisible by block_n,5.0,1.0,5.0,4.0,6.0,5.0,5.0,4.0,5.0,2.0,5.0,2.0,3.0,4.0,5.0,5.0,6.0,,,,,,,,,,,,,,,,,
354,507,4_14,72,Male,nan,4.0,2.0,4.125,3.470588235,,,,,N must be divisible by block_n,2.0,2.0,3.0,4.0,3.0,5.0,5.0,5.0,2.0,2.0,6.0,1.0,3.0,5.0,4.0,4.0,3.0,,,,,,,,,,,,,,,,,
355,511,4_18,48,Male,White or Caucasian,5.0,3.0,1.375,2.117647059,,,,,N must be divisible by block_n,2.0,1.0,1.0,1.0,2.0,3.0,5.0,1.0,6.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,
355,507,4_14,48,Male,White or Caucasian,5.0,3.0,1.375,1.764705882,,,,,N must be divisible by block_n,1.0,1.0,1.0,1.0,1.0,6.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
356,537,4_41,43,Male,"White or Caucasian,American Indian/Native American or Alaska Native",5.0,4.0,2.5,5.058823529,,,,,N must be divisible by block_n,5.0,5.0,6.0,5.0,5.0,6.0,6.0,4.0,6.0,6.0,6.0,3.0,5.0,1.0,6.0,5.0,6.0,,,,,,,,,,,,,,,,,
356,525,4_30,43,Male,"White or Caucasian,American Indian/Native American or Alaska Native",5.0,4.0,2.5,5.705882353,,,,,N must be divisible by block_n,7.0,4.0,7.0,4.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0,4.0,5.0,5.0,5.0,6.0,6.0,,,,,,,,,,,,,,,,,
357,528,4_33,37,Female,Other,3.0,5.0,2.0,4.058823529,,,,,N must be divisible by block_n,5.0,5.0,4.0,4.0,5.0,4.0,6.0,6.0,3.0,2.0,3.0,2.0,2.0,6.0,4.0,5.0,3.0,,,,,,,,,,,,,,,,,
358,534,4_39,31,Female,White or Caucasian,4.0,2.0,2.375,4.705882353,,,,,N must be divisible by block_n,1.0,1.0,5.0,1.0,5.0,5.0,7.0,7.0,7.0,7.0,7.0,1.0,6.0,7.0,3.0,6.0,4.0,,,,,,,,,,,,,,,,,
359,511,4_18,62,Male,White or Caucasian,3.0,3.0,2.125,3.235294118,,,,,N must be divisible by block_n,3.0,3.0,5.0,2.0,2.0,5.0,3.0,3.0,3.0,3.0,4.0,1.0,5.0,4.0,3.0,2.0,4.0,,,,,,,,,,,,,,,,,
360,524,4_3,23,Female,White or Caucasian,5.0,3.0,1.875,2.352941176,,,,,N must be divisible by block_n,2.0,2.0,2.0,2.0,2.0,1.0,5.0,5.0,1.0,1.0,2.0,1.0,1.0,5.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,,
360,492,4_109,23,Female,White or Caucasian,5.0,3.0,1.875,3.294117647,,,,,N must be divisible by block_n,3.0,3.0,5.0,3.0,2.0,5.0,5.0,2.0,2.0,1.0,5.0,1.0,1.0,2.0,6.0,5.0,5.0,,,,,,,,,,,,,,,,,
360,520,4_26,23,Female,White or Caucasian,5.0,3.0,1.875,4.176470588,,,,,N must be divisible by block_n,5.0,5.0,5.0,4.0,5.0,6.0,5.0,3.0,3.0,1.0,5.0,5.0,4.0,2.0,5.0,5.0,3.0,,,,,,,,,,,,,,,,,
361,520,4_26,62,Male,"White or Caucasian,Asian",5.0,2.0,2.125,4.882352941,,,,,N must be divisible by block_n,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,6.0,4.0,,,,,,,,,,,,,,,,,
362,542,4_46,47,Female,White or Caucasian,6.0,1.0,2.25,4.117647059,,,,,N must be divisible by block_n,4.0,4.0,3.0,5.0,3.0,1.0,6.0,1.0,5.0,6.0,6.0,1.0,4.0,3.0,6.0,6.0,6.0,,,,,,,,,,,,,,,,,
364,582,4_82,41,Female,White or Caucasian,2.0,2.0,3.625,1.705882353,,,,,N must be divisible by block_n,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,7.0,,,,,,,,,,,,,,,,,
364,498,4_114,41,Female,White or Caucasian,2.0,2.0,3.625,4.882352941,,,,,N must be divisible by block_n,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,
365,566,4_68,51,Female,White or Caucasian,2.0,3.0,3.625,4.235294118,,,,,N must be divisible by block_n,4.0,4.0,4.0,3.0,4.0,4.0,4.0,6.0,4.0,4.0,4.0,4.0,4.0,7.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,
366,528,4_33,28,Female,White or Caucasian,5.0,2.0,1.875,5.941176471,,,,,N must be divisible by block_n,6.0,7.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,4.0,4.0,,,,,,,,,,,,,,,,,
367,531,4_36,65,Non-binary / third gender,White or Caucasian,5.0,3.0,2.125,1.352941176,,,,,N must be divisible by block_n,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,
368,528,4_33,36,Male,White or Caucasian,2.0,5.0,3.875,3.882352941,,,,,N must be divisible by block_n,2.0,2.0,6.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,6.0,5.0,4.0,5.0,4.0,2.0,5.0,,,,,,,,,,,,,,,,,
368,559,4_61,36,Male,White or Caucasian,2.0,5.0,3.875,4.411764706,,,,,N must be divisible by block_n,1.0,3.0,5.0,5.0,4.0,3.0,4.0,6.0,3.0,6.0,5.0,5.0,5.0,6.0,5.0,7.0,2.0,,,,,,,,,,,,,,,,,
368,542,4_46,36,Male,White or Caucasian,2.0,5.0,3.875,2.882352941,,,,,N must be divisible by block_n,1.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,6.0,2.0,3.0,3.0,6.0,7.0,2.0,2.0,6.0,,,,,,,,,,,,,,,,,
369,542,4_46,53,Male,Black or African American,5.0,1.0,2.0,6.235294118,,,,,N must be divisible by block_n,6.0,7.0,7.0,6.0,6.0,6.0,7.0,7.0,7.0,3.0,7.0,3.0,7.0,7.0,7.0,7.0,6.0,,,,,,,,,,,,,,,,,
369,537,4_41,53,Male,Black or African American,5.0,1.0,2.0,5.176470588,,,,,N must be divisible by block_n,6.0,7.0,6.0,5.0,6.0,5.0,7.0,4.0,6.0,3.0,5.0,4.0,6.0,4.0,5.0,4.0,5.0,,,,,,,,,,,,,,,,,
371,566,4_68,39,Male,nan,5.0,4.0,3.125,6.470588235,,,,,N must be divisible by block_n,6.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,4.0,7.0,6.0,7.0,7.0,7.0,,,,,,,,,,,,,,,,,
373,566,4_68,61,Female,White or Caucasian,2.0,2.0,2.75,2.058823529,,,,,N must be divisible by block_n,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,7.0,,,,,,,,,,,,,,,,,
373,534,4_39,61,Female,White or Caucasian,2.0,2.0,2.75,3.823529412,,,,,N must be divisible by block_n,3.0,3.0,3.0,5.0,2.0,3.0,3.0,2.0,5.0,3.0,6.0,5.0,5.0,6.0,3.0,4.0,4.0,,,,,,,,,,,,,,,,,
374,524,4_3,57,Female,"White or Caucasian,Black or African American",3.0,4.0,1.875,3.705882353,,,,,N must be divisible by block_n,6.0,2.0,3.0,3.0,2.0,3.0,3.0,7.0,6.0,2.0,2.0,2.0,5.0,5.0,3.0,4.0,5.0,,,,,,,,,,,,,,,,,
375,525,4_30,22,Male,"White or Caucasian,Asian",6.0,2.0,2.375,7.0,,,,,N must be divisible by block_n,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,,,,,,,,,,,,,,
375,520,4_26,22,Male,"White or Caucasian,Asian",6.0,2.0,2.375,6.294117647,,,,,N must be divisible by block_n,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,7.0,7.0,7.0,7.0,7.0,1.0,7.0,7.0,7.0,,,,,,,,,,,,,,,,,
376,531,4_36,42,Male,Other,3.0,3.0,2.625,3.058823529,,,,,N must be divisible by block_n,3.0,1.0,2.0,4.0,2.0,4.0,5.0,4.0,2.0,5.0,4.0,1.0,2.0,1.0,5.0,4.0,3.0,,,,,,,,,,,,,,,,,
377,507,4_14,44,Female,White or Caucasian,6.0,4.0,2.75,6.235294118,,,,,N must be divisible by block_n,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,1.0,7.0,1.0,7.0,7.0,7.0,7.0,7.0,,,,,,,,,,,,,,,,,
377,525,4_30,44,Female,White or Caucasian,6.0,4.0,2.75,5.470588235,,,,,N must be divisible by block_n,7.0,1.0,7.0,4.0,7.0,7.0,7.0,7.0,4.0,1.0,6.0,1.0,6.0,7.0,7.0,7.0,7.0,,,,,,,,,,,,,,,,,
378,537,4_41,29,Male,White or Caucasian,5.0,5.0,2.625,4.0,,,,,N must be divisible by block_n,4.0,5.0,5.0,4.0,3.0,5.0,4.0,4.0,3.0,6.0,3.0,2.0,6.0,6.0,2.0,3.0,3.0,,,,,,,,,,,,,,,,,
379,559,4_61,37,Male,White or Caucasian,5.0,4.0,1.5,5.764705882,,,,,N must be divisible by block_n,4.0,6.0,6.0,7.0,6.0,7.0,7.0,7.0,2.0,6.0,7.0,5.0,5.0,7.0,5.0,7.0,4.0,,,,,,,,,,,,,,,,,
379,498,4_114,37,Male,White or Caucasian,5.0,4.0,1.5,1.117647059,,,,,N must be divisible by block_n,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
381,520,4_26,51,Female,White or Caucasian,3.0,1.0,2.0,3.705882353,,,,,N must be divisible by block_n,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,2.0,4.0,2.0,4.0,1.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,
382,528,4_33,23,Male,Black or African American,6.0,1.0,1.375,5.294117647,,,,,N must be divisible by block_n,4.0,4.0,7.0,6.0,7.0,6.0,7.0,6.0,6.0,4.0,6.0,2.0,4.0,6.0,5.0,6.0,4.0,,,,,,,,,,,,,,,,,
383,559,4_61,36,Female,"Other,Prefer not to say",5.0,3.0,2.0,3.941176471,,,,,N must be divisible by block_n,3.0,1.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.0,5.0,3.0,5.0,3.0,,,,,,,,,,,,,,,,,
383,524,4_3,36,Female,"Other,Prefer not to say",5.0,3.0,2.0,4.235294118,,,,,N must be divisible by block_n,5.0,3.0,3.0,5.0,3.0,5.0,5.0,5.0,5.0,4.0,4.0,1.0,4.0,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,
383,537,4_41,36,Female,"Other,Prefer not to say",5.0,3.0,2.0,5.764705882,,,,,N must be divisible by block_n,5.0,5.0,5.0,5.0,7.0,5.0,7.0,5.0,5.0,7.0,7.0,5.0,6.0,5.0,6.0,7.0,6.0,,,,,,,,,,,,,,,,,
384,582,4_82,31,Female,White or Caucasian,2.0,6.0,2.75,3.470588235,,,,,N must be divisible by block_n,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,2.0,1.0,4.0,,,,,,,,,,,,,,,,,
385,525,4_30,32,Female,White or Caucasian,4.0,2.0,4.375,4.117647059,,,,,N must be divisible by block_n,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,3.0,4.0,1.0,5.0,5.0,4.0,3.0,2.0,,,,,,,,,,,,,,,,,
385,492,4_109,32,Female,White or Caucasian,4.0,2.0,4.375,2.235294118,,,,,N must be divisible by block_n,4.0,2.0,2.0,2.0,2.0,6.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,
386,534,4_39,27,Female,White or Caucasian,4.0,2.0,1.625,6.0,,,,,N must be divisible by block_n,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0,7.0,6.0,5.0,6.0,7.0,5.0,5.0,4.0,,,,,,,,,,,,,,,,,
387,524,4_3,53,Male,White or Caucasian,3.0,5.0,4.125,4.588235294,,,,,N must be divisible by block_n,3.0,5.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0,3.0,4.0,1.0,5.0,7.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,
388,525,4_30,28,Female,White or Caucasian,5.0,4.0,3.625,5.176470588,,,,,N must be divisible by block_n,5.0,4.0,5.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,4.0,6.0,6.0,4.0,5.0,5.0,,,,,,,,,,,,,,,,,
388,498,4_114,28,Female,White or Caucasian,5.0,4.0,3.625,2.941176471,,,,,N must be divisible by block_n,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,5.0,,,,,,,,,,,,,,,,,
390,531,4_36,55,Female,White or Caucasian,6.0,1.0,2.0,1.882352941,,,,,N must be divisible by block_n,1.0,1.0,4.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,,,,,,,,,,,,,,,,,
391,537,4_41,63,Female,Asian,5.0,1.0,1.5,4.470588235,,,,,N must be divisible by block_n,5.0,4.0,4.0,4.0,5.0,4.0,6.0,4.0,4.0,6.0,4.0,4.0,6.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,
391,492,4_109,63,Female,Asian,5.0,1.0,1.5,4.176470588,,,,,N must be divisible by block_n,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,,,,,,,,,,,,,,,,,
393,542,4_46,40,Female,White or Caucasian,3.0,5.0,2.875,3.588235294,,,,,N must be divisible by block_n,4.0,2.0,3.0,4.0,3.0,3.0,5.0,3.0,3.0,5.0,4.0,2.0,5.0,2.0,4.0,4.0,5.0,,,,,,,,,,,,,,,,,
394,511,4_18,46,Female,White or Caucasian,4.0,6.0,2.0,4.764705882,,,,,N must be divisible by block_n,5.0,3.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,6.0,6.0,2.0,6.0,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,
394,498,4_114,46,Female,White or Caucasian,4.0,6.0,2.0,5.705882353,,,,,N must be divisible by block_n,5.0,4.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,7.0,7.0,5.0,6.0,6.0,6.0,6.0,6.0,,,,,,,,,,,,,,,,,
395,492,4_109,41,Male,White or Caucasian,2.0,3.0,3.125,1.117647059,,,,,N must be divisible by block_n,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
395,582,4_82,41,Male,White or Caucasian,2.0,3.0,3.125,2.411764706,,,,,N must be divisible by block_n,4.0,4.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,4.0,2.0,2.0,,,,,,,,,,,,,,,,,
396,582,4_82,31,Non-binary / third gender,White or Caucasian,6.0,5.0,2.125,4.0,,,,,N must be divisible by block_n,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,
397,498,4_114,59,Male,White or Caucasian,5.0,6.0,1.625,2.470588235,,,,,N must be divisible by block_n,4.0,7.0,3.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,3.0,1.0,5.0,4.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,
398,566,4_68,53,Female,White or Caucasian,3.0,4.0,3.875,5.588235294,,,,,N must be divisible by block_n,7.0,6.0,7.0,6.0,5.0,7.0,7.0,4.0,6.0,4.0,5.0,4.0,7.0,4.0,5.0,6.0,5.0,,,,,,,,,,,,,,,,,
398,492,4_109,53,Female,White or Caucasian,3.0,4.0,3.875,2.705882353,,,,,N must be divisible by block_n,2.0,3.0,2.0,5.0,3.0,5.0,4.0,1.0,2.0,2.0,3.0,1.0,3.0,1.0,2.0,5.0,2.0,,,,,,,,,,,,,,,,,
400,531,4_36,40,Female,White or Caucasian,3.0,3.0,3.625,1.0,,,,,N must be divisible by block_n,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
401,525,4_30,37,Female,White or Caucasian,5.0,3.0,3.125,6.176470588,,,,,N must be divisible by block_n,7.0,7.0,6.0,7.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,7.0,6.0,7.0,2.0,,,,,,,,,,,,,,,,,
401,528,4_33,37,Female,White or Caucasian,5.0,3.0,3.125,4.764705882,,,,,N must be divisible by block_n,6.0,7.0,2.0,7.0,6.0,6.0,2.0,3.0,5.0,7.0,6.0,7.0,6.0,2.0,1.0,7.0,1.0,,,,,,,,,,,,,,,,,
402,537,4_41,34,Female,White or Caucasian,4.0,nan,2.75,1.705882353,,,,,N must be divisible by block_n,3.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,
403,643,5_29,32,Female,Other,5.0,5.0,3.25,3.411764706,,,,,N must be divisible by block_n,4.0,1.0,1.0,4.0,5.0,1.0,7.0,1.0,5.0,4.0,4.0,1.0,5.0,4.0,3.0,4.0,4.0,,,,,,,,,,,,,,,,,
405,708,5_88,52,Female,Asian,5.0,2.0,1.75,3.823529412,,,,,N must be divisible by block_n,3.0,4.0,4.0,4.0,5.0,4.0,3.0,5.0,3.0,3.0,5.0,3.0,3.0,3.0,4.0,5.0,4.0,,,,,,,,,,,,,,,,,
407,681,5_63,35,Female,White or Caucasian,5.0,4.0,2.125,3.411764706,,,,,N must be divisible by block_n,5.0,4.0,5.0,3.0,2.0,3.0,4.0,3.0,5.0,1.0,2.0,1.0,5.0,5.0,4.0,2.0,4.0,,,,,,,,,,,,,,,,,
408,690,5_71,50,Male,White or Caucasian,5.0,1.0,3.625,1.823529412,,,,,N must be divisible by block_n,1.0,4.0,1.0,2.0,1.0,1.0,7.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
409,662,5_46,72,Male,White or Caucasian,2.0,2.0,3.0,2.941176471,,,,,N must be divisible by block_n,3.0,3.0,3.0,4.0,3.0,2.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,1.0,3.0,,,,,,,,,,,,,,,,,
409,667,5_50,72,Male,White or Caucasian,2.0,2.0,3.0,4.352941176,,,,,N must be divisible by block_n,5.0,2.0,6.0,5.0,5.0,5.0,5.0,2.0,6.0,4.0,5.0,3.0,5.0,3.0,4.0,5.0,4.0,,,,,,,,,,,,,,,,,
410,624,5_12,55,Female,White or Caucasian,5.0,5.0,1.5,4.352941176,,,,,N must be divisible by block_n,7.0,2.0,3.0,5.0,6.0,4.0,6.0,5.0,7.0,4.0,4.0,3.0,6.0,6.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,
410,657,5_41,55,Female,White or Caucasian,5.0,5.0,1.5,3.235294118,,,,,N must be divisible by block_n,1.0,4.0,4.0,4.0,5.0,4.0,7.0,6.0,1.0,1.0,7.0,1.0,1.0,6.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
410,701,5_81,55,Female,White or Caucasian,5.0,5.0,1.5,1.176470588,,,,,N must be divisible by block_n,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,,,,,,,,,,,,,,,,,
411,712,5_91,29,Female,American Indian/Native American or Alaska Native,3.0,2.0,2.875,3.0,,,,,N must be divisible by block_n,3.0,1.0,2.0,3.0,4.0,4.0,3.0,3.0,2.0,1.0,4.0,1.0,1.0,6.0,5.0,4.0,4.0,,,,,,,,,,,,,,,,,
412,708,5_88,55,Male,White or Caucasian,5.0,4.0,2.375,1.647058824,,,,,N must be divisible by block_n,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,
415,667,5_50,26,Female,"White or Caucasian,American Indian/Native American or Alaska Native",5.0,5.0,1.5,4.764705882,,,,,N must be divisible by block_n,6.0,4.0,5.0,5.0,6.0,4.0,4.0,4.0,5.0,4.0,4.0,6.0,5.0,4.0,4.0,6.0,5.0,,,,,,,,,,,,,,,,,
416,643,5_29,53,Male,White or Caucasian,2.0,3.0,3.375,2.941176471,,,,,N must be divisible by block_n,2.0,2.0,5.0,3.0,5.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,5.0,,,,,,,,,,,,,,,,,
