participant_id,video_id,survey_batch_id,age,gender,race,education,income,sen_seek,human_perceived_msv,predicted_msv,cot_reasoning,human_emotional,human_arousing,human_involving,human_exciting,human_powerful_impact,human_stimulating,human_strong_visual,human_strong_soundeffect,human_dramatic,human_graphic,human_creative,human_goosebump,human_intense,human_strong_soundtrack,human_novel,human_unique,human_unusual,ai_emotional,ai_arousing,ai_involving,ai_exciting,ai_powerful_impact,ai_stimulating,ai_strong_visual,ai_strong_soundeffect,ai_dramatic,ai_graphic,ai_creative,ai_goosebump,ai_intense,ai_strong_soundtrack,ai_novel,ai_unique,ai_unusual
521,799,6_61,23,Male,White or Caucasian,1.0,1.0,1.75,1.882352941,1.7647058823529411,"1. The video depicts a confrontation between a teenager reading explicit song lyrics and an Evangelical minister protesting outside an abortion clinic. The content is centered on social and political friction.
2. As a 23-year-old male with a very low sensation-seeking score (1.75), I would likely find this video unappealing and perhaps even annoying. I am not drawn to high-conflict or ""shock value"" content. The confrontation feels mundane and typical of internet ""call-out"" culture rather than something genuinely exciting or impactful.
3. Because I prefer low-intensity experiences, I will rate the emotional arousal and dramatic impact items very low. The visuals and audio are basic handheld recordings, so those ratings will also be minimal. The novelty is slightly higher than the other categories because the specific scenario is somewhat specific, but it still feels like a common type of social media video.",4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,2,1,2,1,2,1,2,1,2,1,2,1,2,1,3,3,3
539,799,6_61,22,Non-binary / third gender,White or Caucasian,3.0,1.0,2.25,5.0,3.1176470588235294,"1. The video depicts a young person with pink hair and a Black Lives Matter mask reading explicit lyrics from the song ""WAP"" to an Evangelical minister protesting outside an abortion clinic. The video uses text overlays to provide context about the location and the individuals involved. It is a handheld, raw footage style typical of social media activism.
2. As a 22-year-old non-binary individual, I likely resonate with the teen's political stance and find the subversion of the protester's presence through ""WAP"" lyrics to be humorous and ""based."" However, with a lower sensation-seeking score (2.25), I am less likely to find the video's production style—which is just a person reading from a phone—to be physically exciting, intense, or visually stimulating. I appreciate the message more than the ""thrill"" of the video.
3. I will rate the novelty items (unique, novel, unusual) moderately high because this is a creative and specific form of counter-protest. I will rate the production-related items (strong visuals, sound effects, soundtrack) very low because it is basic phone footage with no editing or music. Emotional and involving items will be moderate, reflecting my political engagement with the subject matter, while intensity and arousal will be low due to the static nature of the clip.",4.0,1.0,6.0,7.0,7.0,6.0,7.0,2.0,6.0,1.0,7.0,1.0,5.0,7.0,7.0,7.0,4.0,4,2,4,3,4,3,2,1,3,2,5,1,3,1,5,5,5
553,799,6_61,19,Female,Black or African American,2.0,nan,2.5,6.588235294,3.3529411764705883,"1. The video depicts a young woman with pink hair and a ""Black Lives Matter"" mask reading the explicit lyrics of the song ""WAP"" to an Evangelical minister protesting outside an abortion clinic. The video uses text overlays to provide context about the location (North Carolina) and the identity of the protester.
2. As a 19-year-old Black woman with a moderate sensation-seeking score, I would likely find this video relatable and somewhat amusing. The use of a popular song by a Black artist as a tool for counter-protest against a controversial figure would resonate with my demographic. However, because my sensation-seeking score is 2.50, I wouldn't find the video ""thrilling"" or ""intense"" in a physical sense; I would view it more as a typical social media clip documenting a political/social confrontation.
3. I will rate the novelty items (unique, novel, unusual) higher because using these specific lyrics in this specific context is a creative and uncommon form of protest. I will rate the technical items (strong visuals, soundtrack, sound effects) very low because it is raw, handheld phone footage with no music or editing effects. The emotional and dramatic items will be rated moderately, reflecting the social tension of the scene without it being a high-production or high-adrenaline event.",7.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,4,3,4,3,4,3,2,1,4,2,5,2,4,1,5,5,5
567,799,6_61,29,Female,White or Caucasian,5.0,5.0,2.625,5.117647059,3.2941176470588234,"1. The video depicts a social and political confrontation where a young woman reads explicit song lyrics (""WAP"" by Cardi B) to an anti-abortion protester outside a clinic. The video uses text overlays to provide context about the individuals involved. It is a piece of citizen journalism/viral social commentary captured on a mobile device.
2. As a 29-year-old woman with a bachelor's degree and a moderate-to-low sensation-seeking score (2.62), I would likely find the video socially relevant and perhaps mildly amusing or clever in its subversion of a traditional protest. However, because I am not a high sensation-seeker, I wouldn't find the raw, handheld footage particularly ""exciting"" or ""intense"" in a cinematic sense. I would appreciate the ""novelty"" of the specific tactic used by the teen, but the lack of high production value (no music, no special effects) would result in lower scores for technical categories.
3. I will map the social conflict and the unique nature of the counter-protest to higher scores in ""novelty,"" ""unusual,"" and ""creative."" The lack of production elements means ""strong soundtrack"" and ""strong soundeffect"" will be at the minimum. The ""graphic"" rating will be slightly elevated due to the explicit nature of the lyrics being read, even if the visuals themselves are mundane. ""Emotional"" and ""involving"" will be moderate, reflecting interest in the social subject matter without being overwhelmed by the presentation.",4.0,5.0,5.0,6.0,5.0,7.0,3.0,4.0,7.0,6.0,5.0,2.0,5.0,6.0,7.0,5.0,5.0,4,2,4,3,4,3,2,1,4,3,5,1,4,1,5,5,5
584,799,6_61,41,Female,White or Caucasian,4.0,5.0,1.375,4.294117647,2.0588235294117645,"1. The video depicts a confrontation between a teenager reading explicit song lyrics and an Evangelical minister protesting outside an abortion clinic. The footage is handheld, likely captured on a smartphone, and features text overlays explaining the context.
2. As a 41-year-old woman with a very low sensation-seeking score (1.38), I would likely find this video unappealing and perhaps a bit tiresome. The confrontational nature of the video and the use of ""WAP"" lyrics as a tool for protest would likely feel immature or unnecessary rather than exciting or impactful. I prefer content that is stable and less focused on social friction or ""shock value.""
3. Because I am not drawn to high-intensity or provocative content, I will rate the emotional arousal and dramatic impact items very low. The novelty items will receive moderate scores because, while the specific situation is somewhat unusual, the format of a street protest confrontation is quite common on social media.",2.0,5.0,6.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,4.0,5.0,5.0,6.0,6.0,2,1,2,1,2,1,2,1,2,2,3,1,2,1,4,4,4
594,799,6_61,72,Female,White or Caucasian,5.0,1.0,1.375,3.529411765,1.5294117647058822,"1. The video shows a young woman reading explicit song lyrics to a religious protester outside an abortion clinic. It is a handheld, low-budget recording of a public confrontation.
2. As a 72-year-old woman with a very low sensation-seeking score, I would likely find this content crude, disrespectful, and uninteresting. The confrontational nature and the explicit language are off-putting rather than engaging or exciting.
3. I am mapping this reaction to the scales by assigning very low scores to items related to excitement, arousal, and dramatic impact. The visuals and audio are basic and lack any professional or ""strong"" qualities. While the situation is slightly unusual, it does not feel particularly novel or creative to me.",5.0,1.0,3.0,3.0,3.0,5.0,2.0,2.0,5.0,6.0,4.0,1.0,4.0,4.0,3.0,5.0,4.0,2,1,1,1,1,1,1,1,2,2,2,1,2,1,2,2,3
597,799,6_61,55,Female,White or Caucasian,4.0,2.0,3.125,4.235294118,3.6470588235294117,"1. The video depicts a confrontation between a young woman reading explicit song lyrics (""WAP"") and an older Evangelical minister protesting outside an abortion clinic. It uses text overlays to provide context about the individuals involved.
2. As a 55-year-old woman with a moderate sensation-seeking level, I find the video's premise quite unusual and somewhat jarring. The contrast between the religious preaching and the graphic lyrics creates a sense of social tension. While the production quality is basic (cell phone footage), the social conflict makes it more engaging than a typical video, though the explicit nature of the lyrics might be a bit off-putting or ""trashy"" depending on personal values.
3. The novelty scores will be high because this is a very specific and uncommon type of protest. Emotional and dramatic scores will be moderate, reflecting the tension of the confrontation, but limited by the low production value (no music or special effects). The ""graphic"" rating is elevated due to the verbal content of the lyrics being read.",3.0,6.0,2.0,5.0,5.0,4.0,4.0,2.0,6.0,6.0,3.0,1.0,6.0,2.0,6.0,4.0,7.0,4,3,4,3,3,3,2,2,4,5,5,1,4,1,6,6,6
509,805,6_67,33,Female,Asian,6.0,6.0,1.0,4.705882353,1.411764705882353,"1. **Video Characteristics**: The video is a calm, interview-style clip from the ""StyleLikeU"" series. It features a woman sitting on a stool in her underwear, discussing her relationship with the word ""fat"" and body positivity. The visuals are static, there is no background music or sound effects, and the pacing is slow and conversational.
2. **Respondent Profile**: As a 33-year-old female with a graduate degree and a very low sensation-seeking score (1.00), I am likely to appreciate the intellectual and social message of the video but find its delivery entirely non-sensational. My low sensation-seeking preference means I am not drawn to high-arousal, dramatic, or intense media.
3. **Mapping to Scales**: I will rate the video very low (mostly 1s and 2s) across all scales. The lack of production ""fluff"" (music, fast editing, dramatic lighting) results in minimum scores for excitement, intensity, and soundtrack. While the message is meaningful, it doesn't provide a visceral ""powerful impact"" or ""goosebumps."" The format is slightly unusual compared to standard interviews, warranting a 2 for novelty, but overall, the experience is low-stimulation.",7.0,1.0,4.0,4.0,7.0,3.0,7.0,4.0,4.0,6.0,6.0,1.0,4.0,4.0,7.0,7.0,4.0,2,1,2,1,2,1,1,1,1,1,2,1,1,1,2,2,2
524,805,6_67,55,Female,White or Caucasian,3.0,2.0,1.0,3.0,1.0,"1. The video is a simple, interview-style clip featuring a woman in her undergarments discussing body positivity and the word ""fat."" It has a static visual composition, no background music, and no sound effects.
2. A 55-year-old female with a sensation-seeking score of 1.00 (the lowest possible) would likely find this video entirely unstimulating. She would perceive the content as slow, ordinary, and lacking any significant emotional or dramatic impact. The presentation style (lingerie interview) might be seen as unnecessary rather than ""bold"" or ""creative.""
3. Because the respondent has a minimal preference for sensation and the video itself lacks any high-energy elements (no music, no action, no intense visuals), all ratings are mapped to the lowest end of the scale (1).",2.0,2.0,2.0,2.0,5.0,2.0,2.0,4.0,4.0,4.0,6.0,1.0,2.0,2.0,3.0,4.0,4.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
529,805,6_67,24,Female,White or Caucasian,2.0,nan,3.25,4.352941176,3.0,"1. The video is a personal interview clip about body positivity and reclaiming the word ""fat,"" featuring a woman in lingerie speaking directly to the camera in a vulnerable and authentic way.
2. As a 24-year-old woman with a moderate sensation-seeking score, I would likely find the message empowering and socially relevant, though the format is somewhat familiar within social media body-positivity circles. The lack of high-energy editing or music makes it feel grounded and intimate rather than ""exciting"" or ""intense.""
3. The ratings reflect the emotional weight of the topic and the visual vulnerability of the subject, while acknowledging the complete absence of a soundtrack or sound effects and the relatively low-key, conversational nature of the video.",6.0,5.0,5.0,4.0,6.0,5.0,5.0,1.0,5.0,3.0,5.0,2.0,5.0,1.0,5.0,6.0,5.0,5,2,4,2,4,3,4,1,3,3,4,2,3,1,3,4,3
535,805,6_67,69,Female,White or Caucasian,6.0,4.0,2.5,4.647058824,2.588235294117647,"1. The video features a woman discussing body positivity and the reclamation of the word ""fat"" while dressed in her underwear. The style is a minimalist, interview-based format with no background music or special effects.
2. As a 69-year-old woman with a graduate degree and a moderate-to-low sensation-seeking score, I would likely appreciate the intellectual and social message of the video. I would find the content thought-provoking and socially relevant, but not particularly exciting or sensory-stimulating. The visual of someone in their undergarments is a deliberate choice that adds a layer of vulnerability to the message, which I would recognize as meaningful rather than shocking.
3. I map these reactions to the scale by giving low scores to items related to high energy or sensory intensity (exciting, stimulating, soundtrack, sound effects) and moderate scores to items reflecting the social and personal weight of the message (involving, powerful impact, emotional). The novelty and unusualness are rated moderately because while the message is part of a broader cultural conversation, the specific presentation is somewhat distinct from typical social media content.",6.0,4.0,5.0,4.0,5.0,5.0,5.0,3.0,4.0,3.0,5.0,4.0,5.0,5.0,5.0,6.0,5.0,4,2,4,2,4,2,3,1,2,3,3,1,2,1,3,3,4
