participant_id,video_id,survey_batch_id,age,gender,race,education,income,sen_seek,human_perceived_msv,predicted_msv,human_emotional,human_arousing,human_involving,human_exciting,human_powerful_impact,human_stimulating,human_strong_visual,human_strong_soundeffect,human_dramatic,human_graphic,human_creative,human_goosebump,human_intense,human_strong_soundtrack,human_novel,human_unique,human_unusual,ai_emotional,ai_arousing,ai_involving,ai_exciting,ai_powerful_impact,ai_stimulating,ai_strong_visual,ai_strong_soundeffect,ai_dramatic,ai_graphic,ai_creative,ai_goosebump,ai_intense,ai_strong_soundtrack,ai_novel,ai_unique,ai_unusual
329,566,4_68,41,Female,White or Caucasian,5.0,2.0,2.625,5.823529412,4.588235294117647,7.0,4.0,6.0,5.0,7.0,6.0,7.0,6.0,7.0,5.0,6.0,2.0,6.0,6.0,7.0,6.0,6.0,5,4,5,4,5,4,6,2,6,4,5,3,6,1,6,6,6
329,525,4_30,41,Female,White or Caucasian,5.0,2.0,2.625,5.235294118,4.0,6.0,4.0,7.0,4.0,7.0,6.0,6.0,6.0,6.0,2.0,6.0,1.0,6.0,5.0,6.0,6.0,5.0,6,4,5,2,6,4,5,2,6,2,4,4,5,4,3,3,3
330,507,4_14,32,Female,Asian,4.0,1.0,2.125,4.352941176,1.7647058823529411,2.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,4.0,5.0,1.0,3.0,7.0,5.0,5.0,6.0,1,1,2,2,1,2,3,2,1,1,2,1,1,4,2,2,2
330,531,4_36,32,Female,Asian,4.0,1.0,2.125,1.294117647,1.6470588235294117,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2,2,2,1,2,2,2,1,1,3,1,1,1,2,2,2
331,542,4_46,51,Female,Black or African American,2.0,1.0,2.125,5.117647059,2.3529411764705883,4.0,5.0,1.0,5.0,5.0,5.0,7.0,4.0,5.0,1.0,7.0,6.0,7.0,4.0,7.0,7.0,7.0,2,2,2,2,2,2,3,4,2,1,3,1,3,2,3,3,3
332,559,4_61,52,Female,White or Caucasian,5.0,4.0,3.625,6.588235294,3.411764705882353,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,2,3,4,4,3,4,6,3,2,3,5,1,2,5,4,4,3
333,507,4_14,31,Female,White or Caucasian,5.0,3.0,3.375,1.0,2.0588235294117645,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,2,2,2,2,3,2,1,2,2,1,2,4,2,2,2
334,520,4_26,26,Male,White or Caucasian,6.0,2.0,2.5,2.823529412,2.2941176470588234,3.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,1.0,3.0,2.0,4.0,3.0,2.0,4,2,3,2,3,2,2,1,3,1,2,2,2,1,3,3,3
335,528,4_33,32,Male,Asian,5.0,6.0,3.5,6.235294118,4.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,7.0,5.0,7.0,7.0,1.0,7.0,4.0,5,4,5,4,5,4,5,3,4,2,5,3,3,5,4,4,3
337,511,4_18,52,Male,Black or African American,5.0,3.0,1.125,6.117647059,1.2352941176470589,1.0,7.0,7.0,5.0,7.0,6.0,7.0,6.0,7.0,5.0,5.0,7.0,6.0,7.0,7.0,7.0,7.0,1,1,2,1,1,1,2,1,1,1,2,1,1,2,1,1,1
337,498,4_114,52,Male,Black or African American,5.0,3.0,1.125,3.411764706,1.6470588235294117,1.0,1.0,1.0,7.0,5.0,5.0,7.0,6.0,5.0,1.0,1.0,3.0,3.0,3.0,5.0,3.0,1.0,2,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2
338,498,4_114,45,Female,White or Caucasian,6.0,5.0,2.0,3.529411765,2.0,4.0,6.0,4.0,5.0,4.0,6.0,3.0,6.0,5.0,1.0,3.0,1.0,1.0,4.0,2.0,3.0,2.0,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,2,2
338,534,4_39,45,Female,White or Caucasian,6.0,5.0,2.0,3.352941176,2.411764705882353,4.0,4.0,5.0,3.0,3.0,5.0,3.0,3.0,5.0,1.0,4.0,1.0,5.0,3.0,1.0,4.0,3.0,2,2,2,2,2,2,4,4,3,2,3,1,2,4,2,2,2
338,582,4_82,45,Female,White or Caucasian,6.0,5.0,2.0,4.882352941,2.2941176470588234,6.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,7.0,4.0,4.0,1.0,5.0,7.0,3.0,4.0,4.0,3,2,3,3,2,2,3,2,2,1,3,1,2,2,3,3,2
340,559,4_61,24,Male,Other,4.0,2.0,4.375,5.882352941,3.235294117647059,4.0,6.0,7.0,7.0,7.0,6.0,7.0,6.0,5.0,3.0,6.0,6.0,6.0,6.0,6.0,7.0,5.0,2,3,4,3,3,4,6,3,2,4,4,1,3,5,3,3,2
343,559,4_61,44,Female,White or Caucasian,5.0,5.0,2.75,3.941176471,2.7058823529411766,2.0,4.0,5.0,5.0,5.0,5.0,6.0,5.0,4.0,4.0,4.0,1.0,3.0,5.0,4.0,2.0,3.0,2,2,3,3,2,3,5,3,2,2,4,1,2,4,3,3,2
343,528,4_33,44,Female,White or Caucasian,5.0,5.0,2.75,4.235294118,4.117647058823529,5.0,4.0,4.0,5.0,5.0,6.0,5.0,4.0,4.0,4.0,5.0,1.0,3.0,5.0,5.0,4.0,3.0,6,4,5,4,6,4,5,3,4,3,5,4,3,5,3,3,3
344,507,4_14,48,Female,White or Caucasian,4.0,3.0,2.0,3.0,1.6470588235294117,1.0,1.0,1.0,4.0,1.0,1.0,6.0,7.0,4.0,1.0,4.0,1.0,3.0,7.0,1.0,1.0,7.0,1,1,2,1,1,2,3,2,1,1,2,1,1,3,2,2,2
344,511,4_18,48,Female,White or Caucasian,4.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,2,2,2,2,3,2,3,1,2,1,2,2,2,2,2
346,531,4_36,38,Female,White or Caucasian,2.0,2.0,4.125,3.294117647,2.0588235294117645,1.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,1.0,4.0,2,2,4,3,2,3,2,2,1,1,3,1,2,1,2,2,2
346,511,4_18,38,Female,White or Caucasian,2.0,2.0,4.125,4.0,3.4705882352941178,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3,4,4,4,3,4,4,3,5,2,3,2,5,3,3,3,4
347,520,4_26,39,Male,White or Caucasian,4.0,3.0,2.125,2.176470588,2.823529411764706,4.0,1.0,1.0,2.0,2.0,2.0,5.0,2.0,2.0,1.0,5.0,1.0,1.0,1.0,3.0,2.0,2.0,5,3,5,2,4,3,2,1,4,1,2,3,3,1,3,3,3
347,534,4_39,39,Male,White or Caucasian,4.0,3.0,2.125,5.764705882,2.411764705882353,4.0,3.0,6.0,6.0,7.0,5.0,7.0,5.0,6.0,6.0,7.0,5.0,6.0,6.0,6.0,7.0,6.0,2,2,2,2,2,3,4,3,3,2,3,1,2,4,2,2,2
349,542,4_46,29,Female,White or Caucasian,5.0,3.0,3.875,4.0,4.470588235294118,3.0,3.0,3.0,6.0,3.0,3.0,4.0,3.0,4.0,3.0,5.0,6.0,3.0,6.0,4.0,5.0,4.0,3,4,4,5,4,5,6,6,5,2,6,2,5,4,5,5,5
349,582,4_82,29,Female,White or Caucasian,5.0,3.0,3.875,3.352941176,3.0588235294117645,2.0,3.0,4.0,4.0,2.0,2.0,4.0,4.0,5.0,3.0,4.0,3.0,3.0,5.0,4.0,3.0,2.0,4,3,4,5,3,4,3,2,3,1,4,2,2,1,4,4,3
349,559,4_61,29,Female,White or Caucasian,5.0,3.0,3.875,3.882352941,3.2941176470588234,5.0,2.0,5.0,5.0,3.0,2.0,2.0,4.0,5.0,4.0,3.0,4.0,5.0,4.0,4.0,5.0,4.0,2,3,4,4,3,5,6,4,2,2,4,1,2,5,3,3,3
351,534,4_39,34,Female,White or Caucasian,5.0,3.0,3.875,3.941176471,4.529411764705882,4.0,4.0,2.0,5.0,4.0,3.0,4.0,2.0,4.0,4.0,6.0,5.0,5.0,5.0,3.0,2.0,5.0,3,5,4,5,4,5,6,5,5,4,5,3,5,6,4,4,4
351,537,4_41,34,Female,White or Caucasian,5.0,3.0,3.875,3.823529412,4.294117647058823,2.0,2.0,3.0,3.0,5.0,4.0,4.0,3.0,3.0,5.0,5.0,5.0,4.0,6.0,3.0,3.0,5.0,5,4,5,4,5,4,6,3,5,3,3,2,4,2,6,6,6
353,542,4_46,39,Female,Black or African American,2.0,2.0,2.75,4.411764706,2.5294117647058822,3.0,2.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,5.0,7.0,2.0,5.0,2.0,5.0,5.0,5.0,2,2,2,2,2,2,4,5,2,1,4,1,3,2,3,3,3
353,566,4_68,39,Female,Black or African American,2.0,2.0,2.75,4.529411765,4.764705882352941,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,5.0,2.0,5.0,4.0,5.0,6.0,6.0,5,4,5,4,5,5,6,4,6,5,4,3,6,1,6,6,6
353,525,4_30,39,Female,Black or African American,2.0,2.0,2.75,4.235294118,4.0,5.0,1.0,5.0,4.0,6.0,5.0,5.0,4.0,5.0,2.0,5.0,2.0,3.0,4.0,5.0,5.0,6.0,6,3,5,2,6,4,5,2,5,2,4,4,5,4,4,4,3
354,507,4_14,33,Male,White or Caucasian,4.0,4.0,2.625,3.470588235,1.7647058823529411,2.0,2.0,3.0,4.0,3.0,5.0,5.0,5.0,2.0,2.0,6.0,1.0,3.0,5.0,4.0,4.0,3.0,1,2,2,2,1,2,3,2,1,1,2,1,1,3,2,2,2
355,511,4_18,29,Female,Other,5.0,2.0,2.625,2.117647059,2.2941176470588234,2.0,1.0,1.0,1.0,2.0,3.0,5.0,1.0,6.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,2,2,3,2,2,2,3,2,3,2,2,1,2,2,3,3,3
355,507,4_14,29,Female,Other,5.0,2.0,2.625,1.764705882,1.7647058823529411,1.0,1.0,1.0,1.0,1.0,6.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1,1,2,2,1,2,3,2,1,1,2,1,1,4,2,2,2
356,537,4_41,37,Male,White or Caucasian,6.0,3.0,2.5,5.058823529,3.0588235294117645,5.0,5.0,6.0,5.0,5.0,6.0,6.0,4.0,6.0,6.0,6.0,3.0,5.0,1.0,6.0,5.0,6.0,4,2,3,2,4,2,5,2,4,3,3,1,3,1,4,4,5
356,525,4_30,37,Male,White or Caucasian,6.0,3.0,2.5,5.705882353,3.823529411764706,7.0,4.0,7.0,4.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0,4.0,5.0,5.0,5.0,6.0,6.0,6,3,5,2,6,4,4,2,5,2,4,4,5,4,3,3,3
357,528,4_33,28,Male,White or Caucasian,5.0,2.0,3.0,4.058823529,3.9411764705882355,5.0,5.0,4.0,4.0,5.0,4.0,6.0,6.0,3.0,2.0,3.0,2.0,2.0,6.0,4.0,5.0,3.0,5,4,5,4,5,4,5,3,4,3,5,3,3,5,3,3,3
358,534,4_39,26,Female,White or Caucasian,3.0,2.0,3.625,4.705882353,4.176470588235294,1.0,1.0,5.0,1.0,5.0,5.0,7.0,7.0,7.0,7.0,7.0,1.0,6.0,7.0,3.0,6.0,4.0,3,4,4,5,4,5,6,5,5,2,5,2,4,5,4,4,4
359,511,4_18,34,Male,White or Caucasian,6.0,3.0,2.625,3.235294118,2.0588235294117645,3.0,3.0,5.0,2.0,2.0,5.0,3.0,3.0,3.0,3.0,4.0,1.0,5.0,4.0,3.0,2.0,4.0,2,2,2,2,2,2,3,2,3,1,2,1,2,2,2,2,3
360,524,4_3,42,Female,White or Caucasian,3.0,4.0,2.0,2.352941176,2.1176470588235294,2.0,2.0,2.0,2.0,2.0,1.0,5.0,5.0,1.0,1.0,2.0,1.0,1.0,5.0,3.0,3.0,2.0,2,2,2,2,2,3,2,2,2,1,2,1,3,4,2,2,2
360,492,4_109,42,Female,White or Caucasian,3.0,4.0,2.0,3.294117647,1.2352941176470589,3.0,3.0,5.0,3.0,2.0,5.0,5.0,2.0,2.0,1.0,5.0,1.0,1.0,2.0,6.0,5.0,5.0,2,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1
360,520,4_26,42,Female,White or Caucasian,3.0,4.0,2.0,4.176470588,2.5294117647058822,5.0,5.0,5.0,4.0,5.0,6.0,5.0,3.0,3.0,1.0,5.0,5.0,4.0,2.0,5.0,5.0,3.0,5,2,4,2,4,2,2,1,3,1,2,2,3,1,3,3,3
361,520,4_26,41,Male,White or Caucasian,5.0,5.0,3.75,4.882352941,3.588235294117647,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,6.0,4.0,5,4,5,3,5,4,3,2,4,2,3,3,4,2,4,4,4
362,542,4_46,53,Male,White or Caucasian,6.0,5.0,1.75,4.117647059,2.1176470588235294,4.0,4.0,3.0,5.0,3.0,1.0,6.0,1.0,5.0,6.0,6.0,1.0,4.0,3.0,6.0,6.0,6.0,2,2,2,2,2,2,3,4,2,1,3,1,2,2,2,2,2
364,582,4_82,41,Male,White or Caucasian,4.0,2.0,4.125,1.705882353,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,7.0,4,3,4,4,3,3,3,2,3,1,4,2,2,2,4,4,3
364,498,4_114,41,Male,White or Caucasian,4.0,2.0,4.125,4.882352941,4.823529411764706,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5,6,5,6,5,6,5,5,4,3,5,3,6,6,4,4,4
365,566,4_68,23,Female,American Indian/Native American or Alaska Native,2.0,2.0,2.375,4.235294118,5.0588235294117645,4.0,4.0,4.0,3.0,4.0,4.0,4.0,6.0,4.0,4.0,4.0,4.0,4.0,7.0,4.0,4.0,4.0,6,4,6,3,6,4,6,3,7,5,5,4,7,1,6,6,7
366,528,4_33,50,Female,Black or African American,3.0,1.0,2.75,5.941176471,4.294117647058823,6.0,7.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,4.0,4.0,6,4,5,4,6,4,5,3,5,2,5,4,4,5,4,4,3
367,531,4_36,27,Female,Other,4.0,,2.0,1.352941176,1.411764705882353,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1,1,2,2,1,1,2,1,1,1,2,1,1,1,2,2,2
368,528,4_33,41,Male,Black or African American,2.0,2.0,2.875,3.882352941,4.294117647058823,2.0,2.0,6.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,6.0,5.0,4.0,5.0,4.0,2.0,5.0,6,4,5,4,6,4,5,3,5,4,5,4,4,5,3,3,3
368,559,4_61,41,Male,Black or African American,2.0,2.0,2.875,4.411764706,2.5294117647058822,1.0,3.0,5.0,5.0,4.0,3.0,4.0,6.0,3.0,6.0,5.0,5.0,5.0,6.0,5.0,7.0,2.0,2,3,3,3,2,3,5,2,1,2,4,1,1,4,3,2,2
368,542,4_46,41,Male,Black or African American,2.0,2.0,2.875,2.882352941,3.1176470588235294,1.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,6.0,2.0,3.0,3.0,6.0,7.0,2.0,2.0,6.0,2,2,3,3,2,3,4,5,3,2,5,1,3,3,4,4,4
369,542,4_46,42,Female,White or Caucasian,3.0,,2.25,6.235294118,2.411764705882353,6.0,7.0,7.0,6.0,6.0,6.0,7.0,7.0,7.0,3.0,7.0,3.0,7.0,7.0,7.0,7.0,6.0,2,2,3,2,2,2,3,4,2,1,4,1,2,2,3,3,3
369,537,4_41,42,Female,White or Caucasian,3.0,,2.25,5.176470588,3.1176470588235294,6.0,7.0,6.0,5.0,6.0,5.0,7.0,4.0,6.0,3.0,5.0,4.0,6.0,4.0,5.0,4.0,5.0,4,2,3,2,4,2,5,2,4,3,3,2,3,1,4,4,5
371,566,4_68,66,Female,White or Caucasian,2.0,2.0,1.625,6.470588235,4.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,4.0,7.0,6.0,7.0,7.0,7.0,6,4,4,2,5,3,6,1,6,5,2,1,6,1,5,5,6
373,566,4_68,63,Male,White or Caucasian,5.0,1.0,1.0,2.058823529,2.176470588235294,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,7.0,2,1,1,1,2,1,3,2,4,3,1,1,4,1,3,3,4
373,534,4_39,63,Male,White or Caucasian,5.0,1.0,1.0,3.823529412,1.7058823529411764,3.0,3.0,3.0,5.0,2.0,3.0,3.0,2.0,5.0,3.0,6.0,5.0,5.0,6.0,3.0,4.0,4.0,1,1,1,1,1,1,3,2,2,2,2,1,2,3,2,2,2
374,524,4_3,25,Male,White or Caucasian,1.0,2.0,3.875,3.705882353,4.9411764705882355,6.0,2.0,3.0,3.0,2.0,3.0,3.0,7.0,6.0,2.0,2.0,2.0,5.0,5.0,3.0,4.0,5.0,5,6,5,6,5,6,5,5,5,4,4,4,6,6,4,4,4
375,525,4_30,33,Male,Black or African American,6.0,6.0,1.0,7.0,3.2941176470588234,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6,2,5,1,6,2,4,2,5,1,4,3,3,3,3,3,3
375,520,4_26,33,Male,Black or African American,6.0,6.0,1.0,6.294117647,1.6470588235294117,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,7.0,7.0,7.0,7.0,7.0,1.0,7.0,7.0,7.0,3,2,2,1,2,1,2,1,2,1,2,1,1,1,2,2,2
376,531,4_36,31,Male,White or Caucasian,6.0,6.0,3.75,3.058823529,2.235294117647059,3.0,1.0,2.0,4.0,2.0,4.0,5.0,4.0,2.0,5.0,4.0,1.0,2.0,1.0,5.0,4.0,3.0,2,2,4,3,2,4,2,2,2,1,3,1,2,2,2,2,2
377,507,4_14,31,Female,Other,3.0,1.0,3.875,6.235294118,3.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,1.0,7.0,1.0,7.0,7.0,7.0,7.0,7.0,2,3,3,4,2,4,5,3,2,2,4,1,3,5,3,3,2
377,525,4_30,31,Female,Other,3.0,1.0,3.875,5.470588235,4.705882352941177,7.0,1.0,7.0,4.0,7.0,7.0,7.0,7.0,4.0,1.0,6.0,1.0,6.0,7.0,7.0,7.0,7.0,7,5,6,3,7,5,5,2,6,2,4,6,6,4,4,4,4
378,537,4_41,25,Female,White or Caucasian,5.0,4.0,1.0,4.0,2.823529411764706,4.0,5.0,5.0,4.0,3.0,5.0,4.0,4.0,3.0,6.0,3.0,2.0,6.0,6.0,2.0,3.0,3.0,4,2,3,2,3,2,4,2,3,3,2,1,2,2,4,4,5
379,559,4_61,26,Female,White or Caucasian,3.0,3.0,2.25,5.764705882,2.5294117647058822,4.0,6.0,6.0,7.0,6.0,7.0,7.0,7.0,2.0,6.0,7.0,5.0,5.0,7.0,5.0,7.0,4.0,2,2,4,3,2,3,5,2,1,3,3,1,2,4,2,2,2
379,498,4_114,26,Female,White or Caucasian,3.0,3.0,2.25,1.117647059,2.0588235294117645,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,2,2,2,2,3,2,2,2,2,1,2,3,2,2,2
381,520,4_26,60,Non-binary / third gender,White or Caucasian,3.0,1.0,2.875,3.705882353,3.5294117647058822,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,2.0,4.0,2.0,4.0,1.0,4.0,4.0,4.0,6,4,6,3,6,4,2,1,5,1,3,4,5,1,3,3,3
382,528,4_33,61,Female,White or Caucasian,5.0,5.0,2.0,5.294117647,3.8823529411764706,4.0,4.0,7.0,6.0,7.0,6.0,7.0,6.0,6.0,4.0,6.0,2.0,4.0,6.0,5.0,6.0,4.0,6,3,5,3,6,4,5,3,4,2,5,4,3,5,3,3,2
383,559,4_61,80,Male,White or Caucasian,6.0,4.0,1.875,3.941176471,2.411764705882353,3.0,1.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.0,5.0,3.0,5.0,3.0,2,2,3,2,2,3,5,3,1,2,4,1,1,4,2,2,2
383,524,4_3,80,Male,White or Caucasian,6.0,4.0,1.875,4.235294118,2.1176470588235294,5.0,3.0,3.0,5.0,3.0,5.0,5.0,5.0,5.0,4.0,4.0,1.0,4.0,5.0,5.0,5.0,5.0,2,2,2,2,2,2,2,3,2,1,2,1,3,4,2,2,2
383,537,4_41,80,Male,White or Caucasian,6.0,4.0,1.875,5.764705882,3.2941176470588234,5.0,5.0,5.0,5.0,7.0,5.0,7.0,5.0,5.0,7.0,7.0,5.0,6.0,5.0,6.0,7.0,6.0,5,2,4,2,5,2,5,2,4,3,3,2,3,1,4,4,5
384,582,4_82,42,Male,American Indian/Native American or Alaska Native,4.0,1.0,2.75,3.470588235,2.3529411764705883,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,2.0,1.0,4.0,3,2,3,3,2,2,3,2,2,1,3,1,2,2,3,3,3
385,525,4_30,68,Male,White or Caucasian,5.0,5.0,1.625,4.117647059,3.3529411764705883,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,3.0,4.0,1.0,5.0,5.0,4.0,3.0,2.0,6,2,5,1,6,3,4,2,5,2,3,3,4,3,3,3,2
385,492,4_109,68,Male,White or Caucasian,5.0,5.0,1.625,2.235294118,1.2352941176470589,4.0,2.0,2.0,2.0,2.0,6.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1
386,534,4_39,54,Male,White or Caucasian,3.0,2.0,1.0,6.0,2.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0,7.0,6.0,5.0,6.0,7.0,5.0,5.0,4.0,2,1,2,1,2,1,3,3,2,2,3,1,2,3,2,2,2
387,524,4_3,67,Female,Black or African American,6.0,2.0,1.5,4.588235294,2.0588235294117645,3.0,5.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0,3.0,4.0,1.0,5.0,7.0,4.0,4.0,4.0,2,2,2,2,2,2,2,3,2,1,2,1,3,3,2,2,2
388,525,4_30,33,Female,White or Caucasian,3.0,1.0,4.0,5.176470588,5.176470588235294,5.0,4.0,5.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,4.0,6.0,6.0,4.0,5.0,5.0,7,6,7,3,7,6,5,3,7,2,5,6,7,5,4,4,4
388,498,4_114,33,Female,White or Caucasian,3.0,1.0,4.0,2.941176471,4.352941176470588,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,5.0,4,5,5,6,4,6,5,4,4,3,4,3,5,6,3,4,3
390,531,4_36,30,Female,White or Caucasian,2.0,1.0,2.25,1.882352941,2.1176470588235294,1.0,1.0,4.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,2,2,3,3,2,2,3,2,2,1,3,1,2,2,2,2,2
391,537,4_41,30,Female,White or Caucasian,6.0,5.0,3.25,4.470588235,3.7058823529411766,5.0,4.0,4.0,4.0,5.0,4.0,6.0,4.0,4.0,6.0,4.0,4.0,6.0,4.0,4.0,4.0,4.0,5,3,4,2,5,3,5,3,4,3,3,2,4,2,5,5,5
391,492,4_109,30,Female,White or Caucasian,6.0,5.0,3.25,4.176470588,1.8235294117647058,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,3,2,2,2,2,2,3,1,2,1,2,1,1,1,2,2,2
393,542,4_46,69,Female,White or Caucasian,3.0,1.0,1.5,3.588235294,2.411764705882353,4.0,2.0,3.0,4.0,3.0,3.0,5.0,3.0,3.0,5.0,4.0,2.0,5.0,2.0,4.0,4.0,5.0,2,2,2,2,2,2,3,4,2,1,3,1,3,2,3,3,4
394,511,4_18,33,Male,Black or African American,5.0,3.0,4.125,4.764705882,2.9411764705882355,5.0,3.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,6.0,6.0,2.0,6.0,5.0,5.0,5.0,5.0,3,3,4,3,3,3,4,2,4,2,3,1,3,2,3,3,4
394,498,4_114,33,Male,Black or African American,5.0,3.0,4.125,5.705882353,4.647058823529412,5.0,4.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,7.0,7.0,5.0,6.0,6.0,6.0,6.0,6.0,4,5,5,6,4,6,5,4,4,5,5,3,5,6,4,4,4
395,492,4_109,47,Male,White or Caucasian,5.0,4.0,2.25,1.117647059,1.588235294117647,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,2,2,1,2,2,1,1,1,2,1,1,1,2,2,2
395,582,4_82,47,Male,White or Caucasian,5.0,4.0,2.25,2.411764706,2.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,4.0,2.0,2.0,2,2,2,2,2,2,3,2,2,1,3,1,2,2,2,2,2
396,582,4_82,58,Male,White or Caucasian,6.0,3.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2,2,2,2,2,2,4,1,2,1,3,1,2,2,2,2,2
397,498,4_114,52,Male,White or Caucasian,2.0,2.0,3.75,2.470588235,4.117647058823529,4.0,7.0,3.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,3.0,1.0,5.0,4.0,1.0,1.0,2.0,5,4,5,5,4,5,4,3,4,2,4,3,4,6,4,4,4
398,566,4_68,36,Male,"White or Caucasian,American Indian/Native American or Alaska Native",5.0,3.0,2.125,5.588235294,3.764705882352941,7.0,6.0,7.0,6.0,5.0,7.0,7.0,4.0,6.0,4.0,5.0,4.0,7.0,4.0,5.0,6.0,5.0,5,3,4,2,4,2,4,1,6,4,4,2,6,1,5,5,6
398,492,4_109,36,Male,"White or Caucasian,American Indian/Native American or Alaska Native",5.0,3.0,2.125,2.705882353,1.1176470588235294,2.0,3.0,2.0,5.0,3.0,5.0,4.0,1.0,2.0,2.0,3.0,1.0,3.0,1.0,2.0,5.0,2.0,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1
400,531,4_36,38,Female,White or Caucasian,5.0,4.0,1.75,1.0,1.7058823529411764,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,2,2,1,2,2,2,1,1,3,1,1,2,2,2,2
401,525,4_30,37,Male,Black or African American,5.0,4.0,4.75,6.176470588,5.235294117647059,7.0,7.0,6.0,7.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,7.0,6.0,7.0,2.0,7,5,6,4,7,6,5,4,7,3,5,6,7,5,4,4,4
