participant_id,video_id,survey_batch_id,age,gender,race,education,income,sen_seek,human_perceived_msv,predicted_msv,cot_reasoning,thought_summary,example_pairs,raw_response,human_emotional,human_arousing,human_involving,human_exciting,human_powerful_impact,human_stimulating,human_strong_visual,human_strong_soundeffect,human_dramatic,human_graphic,human_creative,human_goosebump,human_intense,human_strong_soundtrack,human_novel,human_unique,human_unusual,ai_emotional,ai_arousing,ai_involving,ai_exciting,ai_powerful_impact,ai_stimulating,ai_strong_visual,ai_strong_soundeffect,ai_dramatic,ai_graphic,ai_creative,ai_goosebump,ai_intense,ai_strong_soundtrack,ai_novel,ai_unique,ai_unusual
284,434,3_57,46,Male,White or Caucasian,6.0,5.0,2.5,4.647058824,4.117647058823529,,,,"```json
{
  ""novel"": 5,
  ""unique"": 5,
  ""unusual"": 4,
  ""emotional"": 4,
  ""exciting"": 5,
  ""strong_visual"": 5,
  ""arousing"": 4,
  ""involving"": 4,
  ""stimulating"": 4,
  ""powerful_impact"": 4,
  ""goosebump"": 3,
  ""intense"": 4,
  ""dramatic"": 4,
  ""creative"": 4,
  ""graphic"": 2,
  ""strong_soundtrack"": 5,
  ""strong_soundeffect"": 4
}
```",2.0,7.0,4.0,7.0,6.0,7.0,7.0,5.0,2.0,3.0,3.0,5.0,7.0,6.0,3.0,2.0,3.0,4,4,4,5,4,4,5,4,4,2,4,3,4,5,5,5,4
286,477,3_96,21,Female,Black or African American,2.0,6.0,2.875,2.411764706,4.0,,,,"```json
{
  ""novel"": 4,
  ""unique"": 4,
  ""emotional"": 4,
  ""exciting"": 4,
  ""strong_visual"": 4,
  ""powerful_impact"": 4,
  ""arousing"": 4,
  ""involving"": 4,
  ""stimulating"": 4,
  ""strong_soundeffect"": 4,
  ""dramatic"": 4,
  ""intense"": 4,
  ""strong_soundtrack"": 4,
  ""creative"": 4,
  ""graphic"": 4,
  ""goosebump"": 4,
  ""unusual"": 4
}
```",1.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
288,381,3_117,37,Male,White or Caucasian,3.0,1.0,1.0,2.588235294,3.1176470588235294,,,,"{""novel"": 4, ""unique"": 4, ""emotional"": 4, ""strong_visual"": 3, ""exciting"": 3, ""arousing"": 3, ""involving"": 3, ""stimulating"": 3, ""strong_soundeffect"": 3, ""strong_soundtrack"": 3, ""dramatic"": 3, ""intense"": 3, ""goosebump"": 3, ""graphic"": 2, ""creative"": 3, ""powerful_impact"": 3, ""unusual"": 3}",2.0,2.0,2.0,1.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,4,3,3,3,3,3,3,3,3,2,3,3,3,3,4,4,3
288,448,3_7,37,Male,White or Caucasian,3.0,1.0,1.0,4.117647059,4.0,,,,"{""novel"": 4, ""unique"": 4, ""unusual"": 4, ""emotional"": 4, ""exciting"": 4, ""strong_visual"": 4, ""arousing"": 4, ""involving"": 4, ""stimulating"": 4, ""strong_soundeffect"": 4, ""dramatic"": 4, ""intense"": 4, ""goosebump"": 4, ""creative"": 4, ""graphic"": 4, ""strong_soundtrack"": 4, ""powerful_impact"": 4}",4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,3.0,5.0,3.0,3.0,4.0,4.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
290,473,3_92,23,Male,Black or African American,5.0,2.0,2.75,5.647058824,2.6470588235294117,,,,"```json
{
  ""novel"": 4,
  ""unique"": 4,
  ""emotional"": 4,
  ""exciting"": 3,
  ""strong_visual"": 3,
  ""powerful_impact"": 3,
  ""arousing"": 2,
  ""involving"": 3,
  ""stimulating"": 2,
  ""strong_soundeffect"": 2,
  ""dramatic"": 2,
  ""intense"": 2,
  ""strong_soundtrack"": 2,
  ""goosebump"": 2,
  ""creative"": 3,
  ""graphic"": 1,
  ""unusual"": 3
}
```",7.0,6.0,7.0,6.0,7.0,7.0,4.0,3.0,6.0,4.0,6.0,6.0,7.0,1.0,6.0,7.0,6.0,4,2,3,3,3,2,3,2,2,1,3,2,2,2,4,4,3
292,372,3_109,41,Male,White or Caucasian,5.0,4.0,2.375,4.058823529,4.705882352941177,,,,"```json
{
  ""novel"": 4,
  ""unique"": 4,
  ""unusual"": 4,
  ""emotional"": 6,
  ""exciting"": 6,
  ""strong_visual"": 5,
  ""arousing"": 5,
  ""stimulating"": 5,
  ""involving"": 5,
  ""powerful_impact"": 5,
  ""dramatic"": 5,
  ""intense"": 5,
  ""goosebump"": 4,
  ""creative"": 4,
  ""graphic"": 3,
  ""strong_soundtrack"": 5,
  ""strong_soundeffect"": 5
}
```",3.0,4.0,5.0,4.0,2.0,2.0,6.0,3.0,4.0,2.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,6,5,5,6,5,5,5,5,5,3,4,4,5,5,4,4,4
292,432,3_55,41,Male,White or Caucasian,5.0,4.0,2.375,3.529411765,3.0,,,,"{""novel"": 3, ""unique"": 3, ""emotional"": 3, ""exciting"": 3, ""strong_visual"": 3, ""powerful_impact"": 3, ""arousing"": 3, ""involving"": 3, ""stimulating"": 3, ""strong_soundeffect"": 3, ""dramatic"": 3, ""intense"": 3, ""strong_soundtrack"": 3, ""goosebump"": 3, ""graphic"": 3, ""creative"": 3, ""unusual"": 3}",1.0,1.0,6.0,4.0,1.0,4.0,2.0,5.0,4.0,2.0,5.0,2.0,3.0,5.0,5.0,5.0,5.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
293,370,3_107,66,Male,White or Caucasian,3.0,3.0,2.625,4.411764706,4.0,,,,"{""novel"": 4, ""unique"": 4, ""emotional"": 4, ""exciting"": 4, ""strong_visual"": 4, ""arousing"": 4, ""involving"": 4, ""powerful_impact"": 4, ""stimulating"": 4, ""strong_soundeffect"": 4, ""dramatic"": 4, ""intense"": 4, ""strong_soundtrack"": 4, ""goosebump"": 4, ""graphic"": 4, ""creative"": 4, ""unusual"": 4}",4.0,1.0,4.0,2.0,4.0,5.0,4.0,4.0,4.0,4.0,6.0,7.0,4.0,4.0,6.0,6.0,6.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
294,362,3_10,33,Female,White or Caucasian,1.0,3.0,2.375,1.411764706,4.0,,,,"```json
{
  ""novel"": 4,
  ""unique"": 4,
  ""unusual"": 4,
  ""emotional"": 4,
  ""exciting"": 4,
  ""strong_visual"": 4,
  ""arousing"": 4,
  ""involving"": 4,
  ""stimulating"": 4,
  ""powerful_impact"": 4,
  ""strong_soundeffect"": 4,
  ""strong_soundtrack"": 4,
  ""dramatic"": 4,
  ""intense"": 4,
  ""goosebump"": 4,
  ""creative"": 4,
  ""graphic"": 4
}
```",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
295,477,3_96,50,Female,"White or Caucasian,Asian",6.0,2.0,1.625,3.352941176,2.4705882352941178,,,,"```json
{
  ""novel"": 4,
  ""unique"": 4,
  ""emotional"": 3,
  ""exciting"": 3,
  ""strong_visual"": 4,
  ""arousing"": 2,
  ""involving"": 3,
  ""stimulating"": 2,
  ""powerful_impact"": 2,
  ""creative"": 3,
  ""graphic"": 1,
  ""goosebump"": 1,
  ""intense"": 1,
  ""strong_soundtrack"": 2,
  ""strong_soundeffect"": 2,
  ""unusual"": 3,
  ""dramatic"": 2
}
```",6.0,4.0,4.0,2.0,2.0,3.0,4.0,5.0,3.0,3.0,2.0,2.0,4.0,5.0,2.0,2.0,4.0,3,2,3,3,2,2,4,2,2,1,3,1,1,2,4,4,3
295,426,3_5,50,Female,"White or Caucasian,Asian",6.0,2.0,1.625,3.352941176,4.529411764705882,,,,"{""novel"": 4, ""unique"": 4, ""unusual"": 4, ""emotional"": 5, ""exciting"": 5, ""strong_visual"": 5, ""arousing"": 4, ""involving"": 5, ""stimulating"": 4, ""powerful_impact"": 5, ""strong_soundeffect"": 5, ""strong_soundtrack"": 5, ""dramatic"": 5, ""intense"": 5, ""goosebump"": 5, ""creative"": 4, ""graphic"": 3}",5.0,5.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,2.0,2.0,4.0,3.0,2.0,3.0,2.0,5,4,5,5,5,4,5,5,5,3,4,5,5,5,4,4,4
297,381,3_117,37,Male,White or Caucasian,6.0,5.0,2.875,5.882352941,3.7058823529411766,,,,"{""novel"": 4, ""unique"": 4, ""emotional"": 5, ""exciting"": 4, ""strong_visual"": 4, ""arousing"": 3, ""involving"": 5, ""powerful_impact"": 4, ""stimulating"": 4, ""strong_soundeffect"": 3, ""dramatic"": 4, ""intense"": 3, ""strong_soundtrack"": 3, ""goosebump"": 3, ""creative"": 4, ""graphic"": 2, ""unusual"": 4}",6.0,6.0,6.0,6.0,5.0,6.0,5.0,5.0,7.0,7.0,7.0,5.0,7.0,6.0,5.0,5.0,6.0,5,3,5,4,4,4,4,3,4,2,4,3,3,3,4,4,4
298,477,3_96,38,Female,White or Caucasian,6.0,2.0,3.875,4.176470588,3.588235294117647,,,,"```json
{
  ""novel"": 5,
  ""unique"": 5,
  ""emotional"": 4,
  ""exciting"": 4,
  ""strong_visual"": 4,
  ""arousing"": 3,
  ""involving"": 4,
  ""stimulating"": 4,
  ""powerful_impact"": 4,
  ""strong_soundeffect"": 3,
  ""dramatic"": 3,
  ""intense"": 3,
  ""strong_soundtrack"": 3,
  ""goosebump"": 2,
  ""graphic"": 2,
  ""creative"": 4,
  ""unusual"": 4
}
```",3.0,5.0,6.0,5.0,4.0,5.0,6.0,7.0,2.0,1.0,5.0,1.0,1.0,5.0,5.0,6.0,4.0,4,3,4,4,4,4,4,3,3,2,4,2,3,3,5,5,4
298,372,3_109,38,Female,White or Caucasian,6.0,2.0,3.875,5.529411765,5.176470588235294,,,,"{""novel"": 4, ""unique"": 4, ""unusual"": 4, ""novel"": 4, ""emotional"": 6, ""exciting"": 6, ""strong_visual"": 5, ""arousing"": 6, ""involving"": 6, ""stimulating"": 6, ""strong_soundeffect"": 6, ""strong_soundtrack"": 6, ""intense"": 6, ""goosebump"": 5, ""dramatic"": 6, ""creative"": 5, ""graphic"": 3}",6.0,6.0,7.0,7.0,7.0,6.0,7.0,6.0,5.0,4.0,2.0,5.0,5.0,6.0,6.0,5.0,4.0,6,6,6,6,4,6,5,6,6,3,5,5,6,6,4,4,4
299,434,3_57,37,Female,White or Caucasian,6.0,1.0,4.0,3.352941176,4.9411764705882355,,,,"```json
{
  ""novel"": 6,
  ""unique"": 6,
  ""unusual"": 6,
  ""emotional"": 5,
  ""exciting"": 6,
  ""strong_visual"": 5,
  ""arousing"": 5,
  ""involving"": 5,
  ""stimulating"": 5,
  ""powerful_impact"": 5,
  ""goosebump"": 4,
  ""intense"": 4,
  ""dramatic"": 4,
  ""creative"": 5,
  ""graphic"": 3,
  ""strong_soundtrack"": 5,
  ""strong_soundeffect"": 5
}
```",2.0,6.0,4.0,3.0,3.0,6.0,5.0,2.0,6.0,2.0,2.0,2.0,5.0,3.0,2.0,2.0,2.0,5,5,5,6,5,5,5,5,4,3,5,4,4,5,6,6,6
300,370,3_107,30,Female,White or Caucasian,5.0,4.0,2.0,4.411764706,4.0,,,,"{""novel"": 4, ""unique"": 4, ""emotional"": 4, ""exciting"": 4, ""strong_visual"": 4, ""powerful_impact"": 4, ""arousing"": 4, ""involving"": 4, ""stimulating"": 4, ""strong_soundeffect"": 4, ""dramatic"": 4, ""intense"": 4, ""strong_soundtrack"": 4, ""goosebump"": 4, ""graphic"": 4, ""creative"": 4, ""unusual"": 4}",5.0,3.0,5.0,4.0,3.0,5.0,7.0,3.0,6.0,6.0,2.0,3.0,5.0,3.0,5.0,4.0,6.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
302,511,4_18,51,Female,White or Caucasian,2.0,5.0,2.375,1.058823529,4.0,,,,"{""novel"": 4, ""unique"": 4, ""emotional"": 4, ""exciting"": 4, ""strong_visual"": 4, ""powerful_impact"": 4, ""arousing"": 4, ""involving"": 4, ""stimulating"": 4, ""strong_soundeffect"": 4, ""dramatic"": 4, ""intense"": 4, ""strong_soundtrack"": 4, ""creative"": 4, ""goosebump"": 4, ""graphic"": 4, ""unusual"": 4}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
302,507,4_14,51,Female,White or Caucasian,2.0,5.0,2.375,1.0,3.176470588235294,,,,"```json
{
  ""novel"": 4,
  ""unique"": 4,
  ""unusual"": 4,
  ""emotional"": 3,
  ""exciting"": 3,
  ""strong_visual"": 3,
  ""arousing"": 3,
  ""involving"": 3,
  ""stimulating"": 3,
  ""powerful_impact"": 3,
  ""strong_soundeffect"": 3,
  ""strong_soundtrack"": 3,
  ""dramatic"": 3,
  ""intense"": 3,
  ""goosebump"": 3,
  ""creative"": 3,
  ""graphic"": 3
}
```",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4
303,559,4_61,34,Male,Black or African American,5.0,4.0,2.875,3.647058824,3.0588235294117645,,,,"```json
{
  ""novel"": 4,
  ""unique"": 4,
  ""unusual"": 4,
  ""emotional"": 3,
  ""exciting"": 3,
  ""strong_visual"": 4,
  ""arousing"": 2,
  ""involving"": 3,
  ""stimulating"": 3,
  ""powerful_impact"": 3,
  ""strong_soundeffect"": 3,
  ""strong_soundtrack"": 4,
  ""dramatic"": 3,
  ""intense"": 2,
  ""goosebump"": 2,
  ""creative"": 4,
  ""graphic"": 1
}
```",5.0,3.0,4.0,3.0,5.0,3.0,3.0,4.0,1.0,3.0,4.0,5.0,5.0,2.0,3.0,5.0,4.0,3,2,3,3,3,3,4,3,3,1,4,2,2,4,4,4,4
303,498,4_114,34,Male,Black or African American,5.0,4.0,2.875,3.764705882,3.1176470588235294,,,,"```json
{
  ""novel"": 4,
  ""unique"": 4,
  ""emotional"": 3,
  ""arousing"": 3,
  ""involving"": 3,
  ""exciting"": 3,
  ""strong_visual"": 3,
  ""strong_soundeffect"": 3,
  ""dramatic"": 3,
  ""graphic"": 3,
  ""creative"": 3,
  ""goosebump"": 3,
  ""intense"": 3,
  ""strong_soundtrack"": 3,
  ""unusual"": 3,
  ""powerful_impact"": 3,
  ""stimulating"": 3
}
```",3.0,5.0,3.0,4.0,5.0,4.0,4.0,3.0,3.0,3.0,5.0,3.0,4.0,3.0,4.0,4.0,4.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3
306,566,4_68,32,Female,White or Caucasian,2.0,2.0,3.125,4.352941176,5.470588235294118,,,,"```json
{
  ""novel"": 6,
  ""unique"": 6,
  ""emotional"": 6,
  ""exciting"": 6,
  ""strong_visual"": 5,
  ""arousing"": 5,
  ""involving"": 6,
  ""powerful_impact"": 6,
  ""stimulating"": 6,
  ""strong_soundeffect"": 5,
  ""dramatic"": 6,
  ""intense"": 6,
  ""strong_soundtrack"": 4,
  ""goosebump"": 5,
  ""creative"": 5,
  ""graphic"": 4,
  ""unusual"": 6
}
```",6.0,1.0,7.0,6.0,5.0,4.0,1.0,1.0,7.0,7.0,5.0,1.0,6.0,1.0,4.0,7.0,5.0,6,5,6,6,6,6,5,5,6,4,5,5,6,4,6,6,6
306,492,4_109,32,Female,White or Caucasian,2.0,2.0,3.125,1.470588235,3.823529411764706,,,,"{""novel"": 4, ""unique"": 4, ""emotional"": 5, ""exciting"": 5, ""strong_visual"": 4, ""arousing"": 4, ""involving"": 5, ""stimulating"": 4, ""strong_soundeffect"": 3, ""dramatic"": 4, ""intense"": 4, ""strong_soundtrack"": 3, ""graphic"": 2, ""creative"": 3, ""goosebump"": 3, ""powerful_impact"": 4, ""unusual"": 4}",1.0,1.0,1.0,4.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,4,5,5,4,4,4,3,4,2,3,3,4,3,4,4,4
307,537,4_41,36,Male,White or Caucasian,2.0,3.0,2.125,1.529411765,4.705882352941177,,,,"```json
{
  ""novel"": 6,
  ""unique"": 6,
  ""unusual"": 6,
  ""emotional"": 5,
  ""exciting"": 5,
  ""strong_visual"": 5,
  ""arousing"": 4,
  ""stimulating"": 4,
  ""involving"": 4,
  ""powerful_impact"": 4,
  ""strong_soundeffect"": 4,
  ""strong_soundtrack"": 4,
  ""dramatic"": 5,
  ""intense"": 5,
  ""goosebump"": 5,
  ""creative"": 4,
  ""graphic"": 4
}
```",1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,5,4,4,5,4,4,5,4,5,4,4,5,5,4,6,6,6
309,528,4_33,55,Male,White or Caucasian,4.0,4.0,3.0,6.647058824,4.0,,,,"```json
{
  ""novel"": 4,
  ""unique"": 4,
  ""unusual"": 4,
  ""emotional"": 4,
  ""exciting"": 4,
  ""strong_visual"": 4,
  ""arousing"": 4,
  ""involving"": 4,
  ""stimulating"": 4,
  ""powerful_impact"": 4,
  ""strong_soundeffect"": 4,
  ""strong_soundtrack"": 4,
  ""dramatic"": 4,
  ""intense"": 4,
  ""goosebump"": 4,
  ""creative"": 4,
  ""graphic"": 4
}
```",6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,4.0,7.0,7.0,6.0,7.0,6.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
309,520,4_26,55,Male,White or Caucasian,4.0,4.0,3.0,6.529411765,4.0,,,,"```json
{
  ""novel"": 6,
  ""unique"": 6,
  ""emotional"": 5,
  ""exciting"": 4,
  ""strong_visual"": 4,
  ""arousing"": 3,
  ""involving"": 5,
  ""powerful_impact"": 4,
  ""stimulating"": 3,
  ""strong_soundeffect"": 3,
  ""dramatic"": 4,
  ""intense"": 3,
  ""strong_soundtrack"": 3,
  ""goosebump"": 3,
  ""creative"": 4,
  ""graphic"": 3,
  ""unusual"": 5
}
```",7.0,7.0,7.0,6.0,7.0,7.0,6.0,5.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,6.0,5.0,5,3,5,4,4,3,4,3,4,3,4,3,3,3,6,6,5
309,582,4_82,55,Male,White or Caucasian,4.0,4.0,3.0,2.882352941,4.0,,,,"```json
{
  ""novel"": 4,
  ""unique"": 4,
  ""emotional"": 4,
  ""exciting"": 4,
  ""strong_visual"": 4,
  ""powerful_impact"": 4,
  ""arousing"": 4,
  ""involving"": 4,
  ""stimulating"": 4,
  ""strong_soundeffect"": 4,
  ""dramatic"": 4,
  ""intense"": 4,
  ""strong_soundtrack"": 4,
  ""creative"": 4,
  ""goosebump"": 4,
  ""graphic"": 4,
  ""unusual"": 4
}
```",1.0,4.0,4.0,4.0,4.0,1.0,4.0,1.0,1.0,4.0,4.0,1.0,4.0,1.0,3.0,4.0,4.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
309,542,4_46,55,Male,White or Caucasian,4.0,4.0,3.0,5.176470588,3.176470588235294,,,,"```json
{
  ""novel"": 4,
  ""unique"": 4,
  ""unusual"": 4,
  ""emotional"": 3,
  ""exciting"": 3,
  ""strong_visual"": 3,
  ""arousing"": 3,
  ""involving"": 3,
  ""stimulating"": 3,
  ""powerful_impact"": 3,
  ""strong_soundeffect"": 3,
  ""strong_soundtrack"": 3,
  ""dramatic"": 3,
  ""intense"": 3,
  ""goosebump"": 3,
  ""creative"": 3,
  ""graphic"": 3
}
```",6.0,6.0,4.0,5.0,6.0,5.0,5.0,4.0,5.0,6.0,6.0,5.0,5.0,4.0,6.0,6.0,4.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4
310,524,4_3,54,Male,White or Caucasian,5.0,2.0,2.25,4.705882353,4.117647058823529,,,,"{""novel"": 4, ""unique"": 4, ""unusual"": 4, ""emotional"": 5, ""exciting"": 5, ""strong_visual"": 4, ""arousing"": 4, ""involving"": 4, ""stimulating"": 4, ""strong_soundeffect"": 4, ""dramatic"": 4, ""intense"": 4, ""strong_soundtrack"": 4, ""goosebump"": 4, ""graphic"": 4, ""creative"": 4, ""powerful_impact"": 4}",5.0,2.0,6.0,5.0,6.0,5.0,6.0,5.0,5.0,6.0,5.0,6.0,6.0,6.0,2.0,2.0,2.0,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4
310,525,4_30,54,Male,White or Caucasian,5.0,2.0,2.25,4.352941176,4.0,,,,"```json
{
  ""novel"": 5,
  ""unique"": 5,
  ""emotional"": 5,
  ""strong_visual"": 4,
  ""exciting"": 4,
  ""arousing"": 3,
  ""involving"": 5,
  ""stimulating"": 4,
  ""powerful_impact"": 5,
  ""dramatic"": 5,
  ""intense"": 4,
  ""goosebump"": 4,
  ""creative"": 4,
  ""graphic"": 2,
  ""strong_soundtrack"": 3,
  ""strong_soundeffect"": 2,
  ""unusual"": 4,
  ""novel"": 5,
  ""unique"": 5
}
```",6.0,6.0,6.0,6.0,5.0,6.0,3.0,5.0,6.0,4.0,6.0,1.0,6.0,2.0,2.0,2.0,2.0,5,3,5,4,5,4,4,2,5,2,4,4,4,3,5,5,4
311,534,4_39,22,Male,White or Caucasian,5.0,3.0,3.875,4.470588235,5.647058823529412,,,,"```json
{
  ""novel"": 6,
  ""unique"": 6,
  ""unusual"": 6,
  ""emotional"": 5,
  ""exciting"": 6,
  ""strong_visual"": 6,
  ""arousing"": 5,
  ""involving"": 5,
  ""stimulating"": 5,
  ""powerful_impact"": 6,
  ""goosebump"": 5,
  ""intense"": 6,
  ""dramatic"": 6,
  ""strong_soundtrack"": 6,
  ""strong_soundeffect"": 6,
  ""creative"": 6,
  ""graphic"": 5
}
```",4.0,3.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,3.0,5.0,2.0,6.0,5.0,5.0,5.0,5.0,5,5,5,6,6,5,6,6,6,5,6,5,6,6,6,6,6
314,507,4_14,36,Male,White or Caucasian,6.0,2.0,4.0,4.117647059,4.0,,,,"```json
{
  ""novel"": 4,
  ""unique"": 4,
  ""unusual"": 4,
  ""emotional"": 4,
  ""exciting"": 4,
  ""strong_visual"": 4,
  ""arousing"": 4,
  ""involving"": 4,
  ""stimulating"": 4,
  ""strong_soundeffect"": 4,
  ""dramatic"": 4,
  ""intense"": 4,
  ""strong_soundtrack"": 4,
  ""goosebump"": 4,
  ""creative"": 4,
  ""graphic"": 4,
  ""powerful_impact"": 4
}
```",2.0,3.0,4.0,4.0,4.0,4.0,4.0,6.0,4.0,4.0,4.0,4.0,4.0,6.0,4.0,5.0,4.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
315,542,4_46,23,Male,White or Caucasian,5.0,1.0,2.125,4.941176471,2.5294117647058822,,,,"```json
{
  ""novel"": 4,
  ""unique"": 4,
  ""unusual"": 4,
  ""emotional"": 3,
  ""exciting"": 3,
  ""strong_visual"": 3,
  ""arousing"": 2,
  ""involving"": 2,
  ""stimulating"": 2,
  ""powerful_impact"": 2,
  ""strong_soundeffect"": 2,
  ""strong_soundtrack"": 2,
  ""dramatic"": 2,
  ""intense"": 2,
  ""goosebump"": 2,
  ""creative"": 2,
  ""graphic"": 2
}
```",5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,6.0,6.0,5.0,3,2,2,3,2,2,3,2,2,2,2,2,2,2,4,4,4
315,537,4_41,23,Male,White or Caucasian,5.0,1.0,2.125,4.235294118,4.0,,,,"```json
{
  ""novel"": 6,
  ""unique"": 6,
  ""unusual"": 6,
  ""emotional"": 5,
  ""exciting"": 5,
  ""strong_visual"": 5,
  ""arousing"": 4,
  ""involving"": 4,
  ""stimulating"": 4,
  ""powerful_impact"": 4,
  ""goosebump"": 3,
  ""intense"": 3,
  ""dramatic"": 3,
  ""graphic"": 3,
  ""creative"": 3,
  ""strong_soundtrack"": 2,
  ""strong_soundeffect"": 2
}
```",4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5,4,4,5,4,4,5,2,3,3,3,3,3,2,6,6,6
316,528,4_33,30,Male,White or Caucasian,3.0,3.0,2.0,6.176470588,3.5294117647058822,,,,"```json
{
  ""novel"": 4,
  ""unique"": 4,
  ""emotional"": 4,
  ""strong_visual"": 4,
  ""exciting"": 4,
  ""arousing"": 3,
  ""involving"": 4,
  ""stimulating"": 3,
  ""powerful_impact"": 4,
  ""strong_soundtrack"": 4,
  ""strong_soundeffect"": 3,
  ""dramatic"": 4,
  ""intense"": 3,
  ""goosebump"": 3,
  ""creative"": 4,
  ""graphic"": 2,
  ""unusual"": 3
}
```",6.0,2.0,7.0,6.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,3.0,7.0,7.0,6.0,6.0,7.0,4,3,4,4,4,3,4,3,4,2,4,3,3,4,4,4,3
317,582,4_82,20,Female,White or Caucasian,5.0,4.0,3.25,1.176470588,3.823529411764706,,,,"```json
{
  ""novel"": 5,
  ""unique"": 6,
  ""emotional"": 4,
  ""exciting"": 5,
  ""strong_visual"": 4,
  ""powerful_impact"": 4,
  ""arousing"": 3,
  ""involving"": 4,
  ""stimulating"": 4,
  ""strong_soundeffect"": 3,
  ""dramatic"": 4,
  ""intense"": 3,
  ""strong_soundtrack"": 3,
  ""creative"": 4,
  ""goosebump"": 2,
  ""graphic"": 2,
  ""unusual"": 5
}
```",1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4,3,4,5,4,4,4,3,4,2,4,2,3,3,5,6,5
318,525,4_30,28,Male,Other,6.0,2.0,2.75,5.647058824,4.0588235294117645,,,,"```json
{
  ""novel"": 6,
  ""unique"": 6,
  ""emotional"": 5,
  ""strong_visual"": 4,
  ""exciting"": 4,
  ""arousing"": 3,
  ""involving"": 5,
  ""stimulating"": 4,
  ""powerful_impact"": 5,
  ""strong_soundeffect"": 3,
  ""strong_soundtrack"": 3,
  ""dramatic"": 4,
  ""intense"": 3,
  ""goosebump"": 3,
  ""creative"": 4,
  ""graphic"": 2,
  ""unusual"": 5
}
```",6.0,6.0,6.0,5.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,2.0,4.0,6.0,6.0,6.0,6.0,5,3,5,4,5,4,4,3,4,2,4,3,3,3,6,6,5
319,534,4_39,29,Female,Black or African American,5.0,4.0,1.875,5.117647059,5.588235294117647,,,,"```json
{
  ""novel"": 6,
  ""unique"": 6,
  ""unusual"": 6,
  ""emotional"": 5,
  ""exciting"": 6,
  ""strong_visual"": 6,
  ""arousing"": 5,
  ""involving"": 5,
  ""stimulating"": 5,
  ""powerful_impact"": 6,
  ""goosebump"": 5,
  ""intense"": 6,
  ""dramatic"": 6,
  ""strong_soundtrack"": 6,
  ""strong_soundeffect"": 6,
  ""creative"": 5,
  ""graphic"": 5
}
```",6.0,5.0,7.0,6.0,4.0,6.0,7.0,7.0,6.0,6.0,6.0,1.0,6.0,6.0,3.0,3.0,2.0,5,5,5,6,6,5,6,6,6,5,5,5,6,6,6,6,6
